"fecha_hecho","departamento","municipio","cantidad","unidad","LATITUD","LONGITUD"
2012-05-18,"RISARALDA","PEREIRA",0.001,"KILOGRAMO",4.803662773,-75.79579093
2012-05-18,"RISARALDA","PEREIRA",0.003,"KILOGRAMO",4.803662773,-75.79579093
2012-05-18,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-05-18,"ATLANTICO","BARRANQUILLA",0.058,"KILOGRAMO",10.98152051,-74.82771544
2012-05-18,"VALLE DEL CAUCA","CALI",0.002,"KILOGRAMO",3.399043723,-76.57649259
2012-05-18,"VALLE DEL CAUCA","CALI",0.001,"KILOGRAMO",3.399043723,-76.57649259
2012-05-18,"VALLE DEL CAUCA","CALI",0.001,"KILOGRAMO",3.399043723,-76.57649259
2012-05-18,"ATLANTICO","SOLEDAD",0.4,"KILOGRAMO",10.9069066,-74.7784249
2012-05-19,"RISARALDA","PEREIRA",0.012,"KILOGRAMO",4.803662773,-75.79579093
2012-05-19,"ANTIOQUIA","MEDELLIN",0.06,"KILOGRAMO",6.257590259,-75.61103107
2012-05-19,"VALLE DEL CAUCA","CALI",0.002,"KILOGRAMO",3.399043723,-76.57649259
2012-05-19,"VALLE DEL CAUCA","CALI",0.001,"KILOGRAMO",3.399043723,-76.57649259
2012-05-20,"ANTIOQUIA","MEDELLIN",0.031,"KILOGRAMO",6.257590259,-75.61103107
2012-05-20,"VALLE DEL CAUCA","CALI",0.002,"KILOGRAMO",3.399043723,-76.57649259
2012-05-21,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-05-21,"VALLE DEL CAUCA","CALI",0.002,"KILOGRAMO",3.399043723,-76.57649259
2012-05-22,"QUINDIO","ARMENIA",0.002,"KILOGRAMO",4.499501128,-75.72489985
2012-05-22,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-05-22,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-05-22,"VALLE DEL CAUCA","CALI",0.003,"KILOGRAMO",3.399043723,-76.57649259
2012-05-22,"VALLE DEL CAUCA","CALI",0.001,"KILOGRAMO",3.399043723,-76.57649259
2012-05-23,"QUINDIO","ARMENIA",0.018,"KILOGRAMO",4.499501128,-75.72489985
2012-05-23,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-05-23,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-05-23,"ANTIOQUIA","MEDELLIN",0.2,"KILOGRAMO",6.257590259,-75.61103107
2012-05-23,"ANTIOQUIA","BARBOSA",0.005,"KILOGRAMO",6.443417935,-75.32924085
2012-05-23,"VALLE DEL CAUCA","TULUA",1.08,"KILOGRAMO",4.02840797,-76.03250379
2012-05-24,"QUINDIO","ARMENIA",0.002,"KILOGRAMO",4.499501128,-75.72489985
2012-05-25,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-05-25,"QUINDIO","ARMENIA",0.002,"KILOGRAMO",4.499501128,-75.72489985
2012-05-25,"ATLANTICO","BARRANQUILLA",0.002,"KILOGRAMO",10.98152051,-74.82771544
2012-05-25,"ATLANTICO","BARRANQUILLA",0.007,"KILOGRAMO",10.98152051,-74.82771544
2012-05-25,"RISARALDA","PEREIRA",2,"KILOGRAMO",4.803662773,-75.79579093
2012-05-25,"RISARALDA","PEREIRA",0.002,"KILOGRAMO",4.803662773,-75.79579093
2012-05-25,"VALLE DEL CAUCA","CALI",0.001,"KILOGRAMO",3.399043723,-76.57649259
2012-05-25,"VALLE DEL CAUCA","CALI",0.001,"KILOGRAMO",3.399043723,-76.57649259
2012-05-25,"VALLE DEL CAUCA","CALI",0.001,"KILOGRAMO",3.399043723,-76.57649259
2012-05-25,"VALLE DEL CAUCA","CALI",0.001,"KILOGRAMO",3.399043723,-76.57649259
2012-05-25,"VALLE DEL CAUCA","CALI",0.005,"KILOGRAMO",3.399043723,-76.57649259
2012-05-25,"VALLE DEL CAUCA","CALI",0.002,"KILOGRAMO",3.399043723,-76.57649259
2012-05-26,"QUINDIO","ARMENIA",0.002,"KILOGRAMO",4.499501128,-75.72489985
2012-05-27,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-05-27,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-05-27,"QUINDIO","ARMENIA",0.002,"KILOGRAMO",4.499501128,-75.72489985
2012-05-27,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-05-27,"VALLE DEL CAUCA","CALI",0.01,"KILOGRAMO",3.399043723,-76.57649259
2012-05-28,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-05-28,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-05-28,"QUINDIO","ARMENIA",0.002,"KILOGRAMO",4.499501128,-75.72489985
2012-05-28,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-05-28,"ATLANTICO","BARRANQUILLA",0.01,"KILOGRAMO",10.98152051,-74.82771544
2012-05-29,"RISARALDA","PEREIRA",0.006,"KILOGRAMO",4.803662773,-75.79579093
2012-05-29,"RISARALDA","PEREIRA",0.003,"KILOGRAMO",4.803662773,-75.79579093
2012-05-29,"QUINDIO","ARMENIA",0.002,"KILOGRAMO",4.499501128,-75.72489985
2012-05-29,"QUINDIO","ARMENIA",0.002,"KILOGRAMO",4.499501128,-75.72489985
2012-05-29,"ATLANTICO","BARRANQUILLA",0.012,"KILOGRAMO",10.98152051,-74.82771544
2012-05-29,"VALLE DEL CAUCA","TULUA",20.375,"KILOGRAMO",4.02840797,-76.03250379
2012-05-29,"VALLE DEL CAUCA","CALI",0.001,"KILOGRAMO",3.399043723,-76.57649259
2012-05-29,"VALLE DEL CAUCA","CALI",0.001,"KILOGRAMO",3.399043723,-76.57649259
2012-05-30,"MAGDALENA","SANTA MARTA",0.005,"KILOGRAMO",11.12189436,-73.88527855
2012-05-30,"ANTIOQUIA","MEDELLIN",0.03,"KILOGRAMO",6.257590259,-75.61103107
2012-05-30,"VALLE DEL CAUCA","CALI",0.001,"KILOGRAMO",3.399043723,-76.57649259
2012-05-30,"VALLE DEL CAUCA","CALI",0.001,"KILOGRAMO",3.399043723,-76.57649259
2012-05-30,"VALLE DEL CAUCA","CALI",0.001,"KILOGRAMO",3.399043723,-76.57649259
2012-05-31,"QUINDIO","ARMENIA",0.002,"KILOGRAMO",4.499501128,-75.72489985
2012-05-31,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-05-31,"VALLE DEL CAUCA","CALI",0.001,"KILOGRAMO",3.399043723,-76.57649259
2012-06-01,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-06-01,"QUINDIO","ARMENIA",0.026,"KILOGRAMO",4.499501128,-75.72489985
2012-06-01,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-06-01,"ATLANTICO","BARRANQUILLA",0.075,"KILOGRAMO",10.98152051,-74.82771544
2012-06-01,"VALLE DEL CAUCA","CARTAGO",0.007,"KILOGRAMO",4.70684716,-75.91790846
2012-06-01,"VALLE DEL CAUCA","CALI",0.001,"KILOGRAMO",3.399043723,-76.57649259
2012-06-02,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-06-02,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-06-02,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-06-02,"QUINDIO","ARMENIA",0.002,"KILOGRAMO",4.499501128,-75.72489985
2012-06-02,"CAUCA","POPAYAN",2,"KILOGRAMO",2.471704362,-76.59194419
2012-06-02,"VALLE DEL CAUCA","CALI",0.002,"KILOGRAMO",3.399043723,-76.57649259
2012-06-03,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-06-03,"VALLE DEL CAUCA","CALI",0.002,"KILOGRAMO",3.399043723,-76.57649259
2012-06-03,"VALLE DEL CAUCA","CALI",0.006,"KILOGRAMO",3.399043723,-76.57649259
2012-06-04,"VALLE DEL CAUCA","CALI",5e-04,"KILOGRAMO",3.399043723,-76.57649259
2012-06-04,"VALLE DEL CAUCA","CALI",0.002,"KILOGRAMO",3.399043723,-76.57649259
2012-06-05,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-06-05,"QUINDIO","ARMENIA",0.002,"KILOGRAMO",4.499501128,-75.72489985
2012-06-05,"ANTIOQUIA","MEDELLIN",0.02,"KILOGRAMO",6.257590259,-75.61103107
2012-06-05,"VALLE DEL CAUCA","CARTAGO",0.006,"KILOGRAMO",4.70684716,-75.91790846
2012-06-05,"VALLE DEL CAUCA","CALI",0.001,"KILOGRAMO",3.399043723,-76.57649259
2012-06-05,"CAUCA","POPAYAN",4.9,"KILOGRAMO",2.471704362,-76.59194419
2012-06-05,"NARIÑO","PASTO",8.044,"KILOGRAMO",1.083605497,-77.20610074
2012-06-05,"VALLE DEL CAUCA","CALI",4.035,"KILOGRAMO",3.399043723,-76.57649259
2012-06-06,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-06-06,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-06-06,"QUINDIO","ARMENIA",0.002,"KILOGRAMO",4.499501128,-75.72489985
2012-06-06,"VALLE DEL CAUCA","CALI",0.002,"KILOGRAMO",3.399043723,-76.57649259
2012-06-07,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-06-07,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-06-07,"ATLANTICO","BARRANQUILLA",0.01,"KILOGRAMO",10.98152051,-74.82771544
2012-06-07,"VALLE DEL CAUCA","CALI",0.002,"KILOGRAMO",3.399043723,-76.57649259
2012-06-07,"VALLE DEL CAUCA","CALI",0.002,"KILOGRAMO",3.399043723,-76.57649259
2012-06-07,"VALLE DEL CAUCA","CALI",0.002,"KILOGRAMO",3.399043723,-76.57649259
2012-06-08,"NARIÑO","BUESACO",1.5,"KILOGRAMO",1.315215636,-77.1163664
2012-06-08,"RISARALDA","DOSQUEBRADAS",0.02,"KILOGRAMO",4.842021144,-75.66993655
2012-06-08,"RISARALDA","DOSQUEBRADAS",0.024,"KILOGRAMO",4.842021144,-75.66993655
2012-06-08,"RISARALDA","DOSQUEBRADAS",0.019,"KILOGRAMO",4.842021144,-75.66993655
2012-06-08,"RISARALDA","DOSQUEBRADAS",0.017,"KILOGRAMO",4.842021144,-75.66993655
2012-06-08,"RISARALDA","DOSQUEBRADAS",0.017,"KILOGRAMO",4.842021144,-75.66993655
2012-06-08,"RISARALDA","DOSQUEBRADAS",0.02,"KILOGRAMO",4.842021144,-75.66993655
2012-06-08,"RISARALDA","DOSQUEBRADAS",0.012,"KILOGRAMO",4.842021144,-75.66993655
2012-06-08,"RISARALDA","DOSQUEBRADAS",0.018,"KILOGRAMO",4.842021144,-75.66993655
2012-06-08,"RISARALDA","DOSQUEBRADAS",0.051,"KILOGRAMO",4.842021144,-75.66993655
2012-06-08,"RISARALDA","DOSQUEBRADAS",0.029,"KILOGRAMO",4.842021144,-75.66993655
2012-06-08,"RISARALDA","DOSQUEBRADAS",0.024,"KILOGRAMO",4.842021144,-75.66993655
2012-06-08,"RISARALDA","DOSQUEBRADAS",0.013,"KILOGRAMO",4.842021144,-75.66993655
2012-06-08,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-06-08,"RISARALDA","DOSQUEBRADAS",0.021,"KILOGRAMO",4.842021144,-75.66993655
2012-06-08,"RISARALDA","DOSQUEBRADAS",0.022,"KILOGRAMO",4.842021144,-75.66993655
2012-06-08,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-06-08,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-06-08,"ATLANTICO","BARRANQUILLA",0.015,"KILOGRAMO",10.98152051,-74.82771544
2012-06-08,"ATLANTICO","BARRANQUILLA",0.025,"KILOGRAMO",10.98152051,-74.82771544
2012-06-08,"VALLE DEL CAUCA","BUGALAGRANDE",6.5,"KILOGRAMO",4.196852991,-76.0896103
2012-06-08,"VALLE DEL CAUCA","CALI",0.006,"KILOGRAMO",3.399043723,-76.57649259
2012-06-08,"VALLE DEL CAUCA","CALI",0.006,"KILOGRAMO",3.399043723,-76.57649259
2012-06-08,"RISARALDA","DOSQUEBRADAS",0.018,"KILOGRAMO",4.842021144,-75.66993655
2012-06-08,"RISARALDA","DOSQUEBRADAS",0.014,"KILOGRAMO",4.842021144,-75.66993655
2012-06-08,"NARIÑO","BUESACO",2,"KILOGRAMO",1.315215636,-77.1163664
2012-06-09,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-06-09,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-06-09,"VALLE DEL CAUCA","CALI",0.003,"KILOGRAMO",3.399043723,-76.57649259
2012-06-09,"VALLE DEL CAUCA","CALI",0.002,"KILOGRAMO",3.399043723,-76.57649259
2012-06-10,"ATLANTICO","BARRANQUILLA",1.2,"KILOGRAMO",10.98152051,-74.82771544
2012-06-10,"VALLE DEL CAUCA","CALI",3e-04,"KILOGRAMO",3.399043723,-76.57649259
2012-06-11,"RISARALDA","PEREIRA",0.002,"KILOGRAMO",4.803662773,-75.79579093
2012-06-12,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-06-12,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-06-13,"ANTIOQUIA","COPACABANA",0.01,"KILOGRAMO",6.351882893,-75.50075633
2012-06-14,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-06-14,"QUINDIO","ARMENIA",0.002,"KILOGRAMO",4.499501128,-75.72489985
2012-06-14,"ATLANTICO","BARRANQUILLA",0.01,"KILOGRAMO",10.98152051,-74.82771544
2012-06-14,"VALLE DEL CAUCA","CALI",0.002,"KILOGRAMO",3.399043723,-76.57649259
2012-06-15,"RISARALDA","PEREIRA",0.025,"KILOGRAMO",4.803662773,-75.79579093
2012-06-15,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-06-15,"ATLANTICO","BARRANQUILLA",0.002,"KILOGRAMO",10.98152051,-74.82771544
2012-06-15,"ATLANTICO","BARRANQUILLA",0.3,"KILOGRAMO",10.98152051,-74.82771544
2012-06-15,"CAUCA","SANTANDER DE QUILICHAO",0.0025,"KILOGRAMO",2.984467338,-76.49873145
2012-06-16,"RISARALDA","PEREIRA",0.015,"KILOGRAMO",4.803662773,-75.79579093
2012-06-16,"ATLANTICO","BARRANQUILLA",0.02,"KILOGRAMO",10.98152051,-74.82771544
2012-06-16,"VALLE DEL CAUCA","CALI",0.003,"KILOGRAMO",3.399043723,-76.57649259
2012-06-16,"VALLE DEL CAUCA","CALI",0.002,"KILOGRAMO",3.399043723,-76.57649259
2012-06-18,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-06-18,"QUINDIO","CIRCASIA",0.001,"KILOGRAMO",4.604845344,-75.66688449
2012-06-18,"NORTE DE SANTANDER","CUCUTA",0.001,"KILOGRAMO",8.112041811,-72.48862641
2012-06-18,"ANTIOQUIA","SANTAFE DE ANTIOQUIA",0.042,"KILOGRAMO",6.535711576,-75.90426658
2012-06-19,"RISARALDA","PEREIRA",0.002,"KILOGRAMO",4.803662773,-75.79579093
2012-06-19,"RISARALDA","PEREIRA",0.003,"KILOGRAMO",4.803662773,-75.79579093
2012-06-19,"NORTE DE SANTANDER","CUCUTA",0.001,"KILOGRAMO",8.112041811,-72.48862641
2012-06-19,"VALLE DEL CAUCA","CALI",0.003,"KILOGRAMO",3.399043723,-76.57649259
2012-06-20,"VALLE DEL CAUCA","CALI",0.002,"KILOGRAMO",3.399043723,-76.57649259
2012-06-20,"VALLE DEL CAUCA","PALMIRA",0.546,"KILOGRAMO",3.558392876,-76.22779972
2012-06-21,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-06-21,"RISARALDA","DOSQUEBRADAS",0.074,"KILOGRAMO",4.842021144,-75.66993655
2012-06-21,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-06-21,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-06-21,"ATLANTICO","BARRANQUILLA",0.01,"KILOGRAMO",10.98152051,-74.82771544
2012-06-22,"RISARALDA","DOSQUEBRADAS",0.005,"KILOGRAMO",4.842021144,-75.66993655
2012-06-22,"RISARALDA","PEREIRA",0.001,"KILOGRAMO",4.803662773,-75.79579093
2012-06-22,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-06-22,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-06-22,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-06-22,"ATLANTICO","BARRANQUILLA",0.065,"KILOGRAMO",10.98152051,-74.82771544
2012-06-22,"VALLE DEL CAUCA","CALI",0.002,"KILOGRAMO",3.399043723,-76.57649259
2012-06-22,"VALLE DEL CAUCA","CALI",0.006,"KILOGRAMO",3.399043723,-76.57649259
2012-06-22,"ATLANTICO","SOLEDAD",0.002,"KILOGRAMO",10.9069066,-74.7784249
2012-06-24,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-06-24,"ANTIOQUIA","MEDELLIN",0.205,"KILOGRAMO",6.257590259,-75.61103107
2012-06-24,"VALLE DEL CAUCA","CALI",0.008,"KILOGRAMO",3.399043723,-76.57649259
2012-06-24,"VALLE DEL CAUCA","CALI",0.001,"KILOGRAMO",3.399043723,-76.57649259
2012-06-25,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-06-25,"ANTIOQUIA","MEDELLIN",0.02,"KILOGRAMO",6.257590259,-75.61103107
2012-06-25,"VALLE DEL CAUCA","CALI",0.005,"KILOGRAMO",3.399043723,-76.57649259
2012-06-25,"VALLE DEL CAUCA","CALI",0.002,"KILOGRAMO",3.399043723,-76.57649259
2012-06-25,"BOLIVAR","CARTAGENA",1.972,"KILOGRAMO",10.46343362,-75.45889915
2012-06-26,"BOLIVAR","CARTAGENA",4.96,"KILOGRAMO",10.46343362,-75.45889915
2012-06-26,"NORTE DE SANTANDER","CUCUTA",0.001,"KILOGRAMO",8.112041811,-72.48862641
2012-06-26,"VALLE DEL CAUCA","CALI",0.002,"KILOGRAMO",3.399043723,-76.57649259
2012-06-27,"RISARALDA","PEREIRA",0.001,"KILOGRAMO",4.803662773,-75.79579093
2012-06-27,"ATLANTICO","BARRANQUILLA",0.003,"KILOGRAMO",10.98152051,-74.82771544
2012-06-27,"RISARALDA","PEREIRA",0.003,"KILOGRAMO",4.803662773,-75.79579093
2012-06-27,"VALLE DEL CAUCA","PALMIRA",0.7,"KILOGRAMO",3.558392876,-76.22779972
2012-06-28,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-06-28,"RISARALDA","DOSQUEBRADAS",0.011,"KILOGRAMO",4.842021144,-75.66993655
2012-06-28,"QUINDIO","ARMENIA",0.008,"KILOGRAMO",4.499501128,-75.72489985
2012-06-28,"ATLANTICO","BARRANQUILLA",0.02,"KILOGRAMO",10.98152051,-74.82771544
2012-06-28,"ANTIOQUIA","LA CEJA",0.001,"KILOGRAMO",5.992524843,-75.43086935
2012-06-28,"CAUCA","SANTANDER DE QUILICHAO",0.0062,"KILOGRAMO",2.984467338,-76.49873145
2012-06-29,"RISARALDA","DOSQUEBRADAS",0.004,"KILOGRAMO",4.842021144,-75.66993655
2012-06-29,"RISARALDA","DOSQUEBRADAS",0.003,"KILOGRAMO",4.842021144,-75.66993655
2012-06-29,"RISARALDA","DOSQUEBRADAS",0.003,"KILOGRAMO",4.842021144,-75.66993655
2012-06-29,"RISARALDA","DOSQUEBRADAS",0.005,"KILOGRAMO",4.842021144,-75.66993655
2012-06-29,"RISARALDA","DOSQUEBRADAS",0.015,"KILOGRAMO",4.842021144,-75.66993655
2012-06-29,"ATLANTICO","BARRANQUILLA",0.002,"KILOGRAMO",10.98152051,-74.82771544
2012-06-29,"ATLANTICO","BARRANQUILLA",0.01,"KILOGRAMO",10.98152051,-74.82771544
2012-06-29,"VALLE DEL CAUCA","CALI",0.003,"KILOGRAMO",3.399043723,-76.57649259
2012-06-30,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-06-30,"QUINDIO","ARMENIA",0.505,"KILOGRAMO",4.499501128,-75.72489985
2012-06-30,"QUINDIO","ARMENIA",0.022,"KILOGRAMO",4.499501128,-75.72489985
2012-06-30,"ATLANTICO","BARRANQUILLA",0.001,"KILOGRAMO",10.98152051,-74.82771544
2012-06-30,"AMAZONAS","LETICIA",8.085,"KILOGRAMO",-3.530058784,-70.04513691
2012-07-01,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-07-01,"ATLANTICO","BARRANQUILLA",0.003,"KILOGRAMO",10.98152051,-74.82771544
2012-07-01,"NORTE DE SANTANDER","CUCUTA",0.001,"KILOGRAMO",8.112041811,-72.48862641
2012-07-01,"NORTE DE SANTANDER","CUCUTA",0.002,"KILOGRAMO",8.112041811,-72.48862641
2012-07-02,"ATLANTICO","BARRANQUILLA",0.005,"KILOGRAMO",10.98152051,-74.82771544
2012-07-03,"RISARALDA","PEREIRA",0.01,"KILOGRAMO",4.803662773,-75.79579093
2012-07-03,"RISARALDA","PEREIRA",0.001,"KILOGRAMO",4.803662773,-75.79579093
2012-07-03,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-07-03,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-07-04,"RISARALDA","DOSQUEBRADAS",0.03,"KILOGRAMO",4.842021144,-75.66993655
2012-07-04,"RISARALDA","DOSQUEBRADAS",0.03,"KILOGRAMO",4.842021144,-75.66993655
2012-07-04,"RISARALDA","DOSQUEBRADAS",0.02,"KILOGRAMO",4.842021144,-75.66993655
2012-07-04,"RISARALDA","DOSQUEBRADAS",0.03,"KILOGRAMO",4.842021144,-75.66993655
2012-07-04,"RISARALDA","DOSQUEBRADAS",0.025,"KILOGRAMO",4.842021144,-75.66993655
2012-07-04,"RISARALDA","DOSQUEBRADAS",0.026,"KILOGRAMO",4.842021144,-75.66993655
2012-07-04,"RISARALDA","DOSQUEBRADAS",0.11,"KILOGRAMO",4.842021144,-75.66993655
2012-07-04,"RISARALDA","DOSQUEBRADAS",0.036,"KILOGRAMO",4.842021144,-75.66993655
2012-07-04,"RISARALDA","DOSQUEBRADAS",0.025,"KILOGRAMO",4.842021144,-75.66993655
2012-07-04,"RISARALDA","DOSQUEBRADAS",0.035,"KILOGRAMO",4.842021144,-75.66993655
2012-07-04,"RISARALDA","DOSQUEBRADAS",0.023,"KILOGRAMO",4.842021144,-75.66993655
2012-07-04,"RISARALDA","DOSQUEBRADAS",0.02,"KILOGRAMO",4.842021144,-75.66993655
2012-07-04,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-07-04,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-07-04,"RISARALDA","DOSQUEBRADAS",0.02,"KILOGRAMO",4.842021144,-75.66993655
2012-07-04,"RISARALDA","DOSQUEBRADAS",0.025,"KILOGRAMO",4.842021144,-75.66993655
2012-07-04,"RISARALDA","DOSQUEBRADAS",0.03,"KILOGRAMO",4.842021144,-75.66993655
2012-07-04,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-07-04,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-07-04,"ATLANTICO","BARRANQUILLA",0.005,"KILOGRAMO",10.98152051,-74.82771544
2012-07-04,"NORTE DE SANTANDER","CUCUTA",0.0086,"KILOGRAMO",8.112041811,-72.48862641
2012-07-04,"RISARALDA","DOSQUEBRADAS",0.018,"KILOGRAMO",4.842021144,-75.66993655
2012-07-05,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-07-05,"VALLE DEL CAUCA","CALI",0.002,"KILOGRAMO",3.399043723,-76.57649259
2012-07-05,"ATLANTICO","MALAMBO",0.01,"KILOGRAMO",10.84828864,-74.80617555
2012-07-06,"QUINDIO","ARMENIA",0.001,"KILOGRAMO",4.499501128,-75.72489985
2012-07-06,"ATLANTICO","BARRANQUILLA",0.01,"KILOGRAMO",10.98152051,-74.82771544
2012-07-07,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-07-07,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-07-07,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-07-07,"QUINDIO","CIRCASIA",0.001,"KILOGRAMO",4.604845344,-75.66688449
2012-07-07,"QUINDIO","CIRCASIA",0.001,"KILOGRAMO",4.604845344,-75.66688449
2012-07-07,"ATLANTICO","GALAPA",0.005,"KILOGRAMO",10.89771991,-74.88708788
2012-07-08,"CAUCA","SANTANDER DE QUILICHAO",0.012,"KILOGRAMO",2.984467338,-76.49873145
2012-07-09,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-07-09,"QUINDIO","ARMENIA",0.041,"KILOGRAMO",4.499501128,-75.72489985
2012-07-09,"ATLANTICO","BARRANQUILLA",0.05,"KILOGRAMO",10.98152051,-74.82771544
2012-07-09,"NORTE DE SANTANDER","CUCUTA",0.0025,"KILOGRAMO",8.112041811,-72.48862641
2012-07-09,"CAUCA","VILLA RICA",5,"KILOGRAMO",3.180627317,-76.46445558
2012-07-10,"RISARALDA","DOSQUEBRADAS",0.54,"KILOGRAMO",4.842021144,-75.66993655
2012-07-10,"QUINDIO","ARMENIA",0.035,"KILOGRAMO",4.499501128,-75.72489985
2012-07-10,"ATLANTICO","BARRANQUILLA",2.13,"KILOGRAMO",10.98152051,-74.82771544
2012-07-10,"RISARALDA","PEREIRA",0.009,"KILOGRAMO",4.803662773,-75.79579093
2012-07-10,"CAUCA","SANTANDER DE QUILICHAO",0.142,"KILOGRAMO",2.984467338,-76.49873145
2012-07-11,"RISARALDA","PEREIRA",0.02,"KILOGRAMO",4.803662773,-75.79579093
2012-07-11,"RISARALDA","PEREIRA",0.02,"KILOGRAMO",4.803662773,-75.79579093
2012-07-11,"RISARALDA","DOSQUEBRADAS",0.001,"KILOGRAMO",4.842021144,-75.66993655
2012-07-11,"QUINDIO","ARMENIA",0.022,"KILOGRAMO",4.499501128,-75.72489985
2012-07-11,"VALLE DEL CAUCA","CALI",0.003,"KILOGRAMO",3.399043723,-76.57649259
