"fecha_hecho","departamento","municipio","cantidad","unidad","LATITUD","LONGITUD"
2010-01-24,"CAQUETÁ","SOLANO",2,"UNIDAD",0.096131862,-72.32036402
2010-01-24,"CAUCA","ARGELIA",2,"UNIDAD",2.329337283,-77.26314906
2010-01-24,"NARIÑO","SAN ANDRES DE TUMACO",2,"UNIDAD",1.574550638,-78.61540963
2010-01-25,"NORTE DE SANTANDER","TIBU",1,"UNIDAD",8.713507237,-72.79925855
2010-01-25,"CAUCA","SANTANDER DE QUILICHAO",1,"UNIDAD",2.984467338,-76.49873145
2010-01-25,"GUAVIARE","MIRAFLORES",6,"UNIDAD",1.363974932,-72.01810951
2010-01-25,"PUTUMAYO","PUERTO ASIS",1,"UNIDAD",0.433884539,-76.52158203
2010-01-25,"VICHADA","CUMARIBO",1,"UNIDAD",4.262454746,-69.52140484
2010-01-26,"GUAVIARE","SAN JOSE DEL GUAVIARE",1,"UNIDAD",2.484286091,-71.91916993
2010-01-26,"ANTIOQUIA","TARAZA",1,"UNIDAD",7.488875998,-75.40189438
2010-01-26,"NORTE DE SANTANDER","TIBU",1,"UNIDAD",8.713507237,-72.79925855
2010-01-26,"CAQUETÁ","EL DONCELLO",1,"UNIDAD",1.713734697,-75.26878109
2010-01-26,"NORTE DE SANTANDER","BUCARASICA",1,"UNIDAD",8.079802239,-72.92919926
2010-01-26,"META","PUERTO GAITAN",1,"UNIDAD",4.005034467,-71.63157429
2010-01-26,"PUTUMAYO","PUERTO ASIS",3,"UNIDAD",0.433884539,-76.52158203
2010-01-26,"META","MAPIRIPAN",1,"UNIDAD",3.117523361,-71.93805692
2010-01-26,"PUTUMAYO","VILLAGARZON",2,"UNIDAD",0.911149515,-76.74495447
2010-01-27,"GUAVIARE","SAN JOSE DEL GUAVIARE",1,"UNIDAD",2.484286091,-71.91916993
2010-01-27,"NORTE DE SANTANDER","EL TARRA",1,"UNIDAD",8.678263671,-73.0317597
2010-01-27,"PUTUMAYO","SAN MIGUEL",2,"UNIDAD",0.272449048,-76.84510459
2010-01-27,"CÓRDOBA","PLANETA RICA",1,"UNIDAD",8.181108488,-75.68923803
2010-01-27,"PUTUMAYO","ORITO",1,"UNIDAD",0.673756323,-76.94313923
2010-01-27,"NARIÑO","SAN ANDRES DE TUMACO",1,"UNIDAD",1.574550638,-78.61540963
2010-01-28,"ANTIOQUIA","YARUMAL",1,"UNIDAD",6.9881309,-75.45439957
2010-01-28,"BOLÍVAR","BARRANCO DE LOBA",1,"UNIDAD",8.837077654,-74.27966531
2010-01-28,"META","MAPIRIPAN",1,"UNIDAD",3.117523361,-71.93805692
2010-01-28,"ANTIOQUIA","PUERTO NARE",1,"UNIDAD",6.126539139,-74.70317722
2010-01-28,"CAUCA","PIAMONTE",1,"UNIDAD",1.054128816,-76.4443271
2010-01-28,"CUNDINAMARCA","PANDI",1,"UNIDAD",4.180497268,-74.4711213
2010-01-28,"NORTE DE SANTANDER","CUCUTA",1,"UNIDAD",8.112041811,-72.48862641
2010-01-28,"NARIÑO","SAN ANDRES DE TUMACO",1,"UNIDAD",1.574550638,-78.61540963
2010-01-29,"GUAVIARE","EL RETORNO",4,"UNIDAD",2.143447362,-72.24364869
2010-01-29,"CAUCA","GUAPI",2,"UNIDAD",2.41326696,-77.69047531
2010-01-29,"GUAVIARE","MIRAFLORES",1,"UNIDAD",1.363974932,-72.01810951
2010-01-29,"NARIÑO","POLICARPA",1,"UNIDAD",1.735354202,-77.48134359
2010-01-29,"PUTUMAYO","VILLAGARZON",2,"UNIDAD",0.911149515,-76.74495447
2010-01-29,"VICHADA","CUMARIBO",2,"UNIDAD",4.262454746,-69.52140484
2010-01-30,"META","PUERTO RICO",2,"UNIDAD",2.758083657,-73.13780171
2010-01-30,"ANTIOQUIA","VALDIVIA",1,"UNIDAD",7.265404213,-75.40094502
2010-01-30,"META","PUERTO LLERAS",1,"UNIDAD",3.193092925,-73.23671436
2010-01-30,"PUTUMAYO","PUERTO ASIS",1,"UNIDAD",0.433884539,-76.52158203
2010-01-30,"META","MAPIRIPAN",1,"UNIDAD",3.117523361,-71.93805692
2010-01-30,"CAUCA","MERCADERES",1,"UNIDAD",1.793825164,-77.18060381
2010-01-30,"NARIÑO","MALLAMA",1,"UNIDAD",1.155947016,-77.84664646
2010-01-31,"META","PUERTO RICO",1,"UNIDAD",2.758083657,-73.13780171
2010-02-01,"VICHADA","PUERTO CARREÑO",2,"UNIDAD",5.836529669,-68.14122234
2010-02-01,"META","MAPIRIPAN",1,"UNIDAD",3.117523361,-71.93805692
2010-02-01,"CAUCA","GUAPI",1,"UNIDAD",2.41326696,-77.69047531
2010-02-01,"NARIÑO","SAN ANDRES DE TUMACO",1,"UNIDAD",1.574550638,-78.61540963
2010-02-02,"NORTE DE SANTANDER","EL TARRA",2,"UNIDAD",8.678263671,-73.0317597
2010-02-02,"NORTE DE SANTANDER","TEORAMA",1,"UNIDAD",8.760013794,-73.15714097
2010-02-02,"NARIÑO","SAMANIEGO",1,"UNIDAD",1.430555262,-77.69179559
2010-02-02,"VICHADA","PUERTO CARREÑO",1,"UNIDAD",5.836529669,-68.14122234
2010-02-02,"NARIÑO","SAN ANDRES DE TUMACO",1,"UNIDAD",1.574550638,-78.61540963
2010-02-03,"CAQUETÁ","SOLANO",1,"UNIDAD",0.096131862,-72.32036402
2010-02-03,"VAUPÉS","CARURU",1,"UNIDAD",1.052762314,-71.33093035
2010-02-03,"CÓRDOBA","PLANETA RICA",1,"UNIDAD",8.181108488,-75.68923803
2010-02-03,"NORTE DE SANTANDER","CUCUTA",1,"UNIDAD",8.112041811,-72.48862641
2010-02-03,"NORTE DE SANTANDER","LOS PATIOS",1,"UNIDAD",7.742291094,-72.52680784
2010-02-03,"PUTUMAYO","VILLAGARZON",1,"UNIDAD",0.911149515,-76.74495447
2010-02-04,"META","LA MACARENA",2,"UNIDAD",2.161863917,-74.09488076
2010-02-04,"CAUCA","TIMBIQUI",1,"UNIDAD",2.699475127,-77.49131577
2010-02-04,"META","MAPIRIPAN",5,"UNIDAD",3.117523361,-71.93805692
2010-02-05,"VICHADA","CUMARIBO",1,"UNIDAD",4.262454746,-69.52140484
2010-02-05,"ANTIOQUIA","SAN LUIS",1,"UNIDAD",6.024205956,-75.0076674
2010-02-05,"NARIÑO","EL ROSARIO",1,"UNIDAD",1.887689437,-77.48319589
2010-02-05,"PUTUMAYO","VILLAGARZON",1,"UNIDAD",0.911149515,-76.74495447
2010-02-06,"CÓRDOBA","MONTELIBANO",1,"UNIDAD",7.866432635,-75.87533926
2010-02-06,"VICHADA","CUMARIBO",1,"UNIDAD",4.262454746,-69.52140484
2010-02-06,"GUAVIARE","MIRAFLORES",4,"UNIDAD",1.363974932,-72.01810951
2010-02-06,"META","MAPIRIPAN",1,"UNIDAD",3.117523361,-71.93805692
2010-02-06,"NARIÑO","SAMANIEGO",1,"UNIDAD",1.430555262,-77.69179559
2010-02-07,"META","MAPIRIPAN",1,"UNIDAD",3.117523361,-71.93805692
2010-02-08,"ANTIOQUIA","VALDIVIA",1,"UNIDAD",7.265404213,-75.40094502
2010-02-08,"ANTIOQUIA","TARAZA",1,"UNIDAD",7.488875998,-75.40189438
2010-02-08,"NARIÑO","OLAYA HERRERA",2,"UNIDAD",2.287856547,-78.31219024
2010-02-09,"META","PUERTO RICO",1,"UNIDAD",2.758083657,-73.13780171
2010-02-09,"NORTE DE SANTANDER","TEORAMA",4,"UNIDAD",8.760013794,-73.15714097
2010-02-09,"PUTUMAYO","PUERTO CAICEDO",2,"UNIDAD",0.70416861,-76.49864415
2010-02-09,"NARIÑO","SAN ANDRES DE TUMACO",1,"UNIDAD",1.574550638,-78.61540963
2010-02-09,"NARIÑO","ROBERTO PAYAN",2,"UNIDAD",1.897581156,-78.3811163
2010-02-10,"PUTUMAYO","LEGUIZAMO",1,"UNIDAD",0.05947197,-75.06479327
2010-02-10,"PUTUMAYO","PUERTO ASIS",1,"UNIDAD",0.433884539,-76.52158203
2010-02-10,"VICHADA","CUMARIBO",2,"UNIDAD",4.262454746,-69.52140484
2010-02-10,"CUNDINAMARCA","PUERTO SALGAR",1,"UNIDAD",5.619752748,-74.5801923
2010-02-10,"NARIÑO","SAMANIEGO",1,"UNIDAD",1.430555262,-77.69179559
2010-02-10,"PUTUMAYO","VALLE DEL GUAMUEZ",1,"UNIDAD",0.42012589,-76.77067026
2010-02-11,"NORTE DE SANTANDER","CUCUTA",2,"UNIDAD",8.112041811,-72.48862641
2010-02-11,"NORTE DE SANTANDER","EL ZULIA",1,"UNIDAD",8.081200092,-72.63152118
2010-02-11,"NARIÑO","SAN ANDRES DE TUMACO",1,"UNIDAD",1.574550638,-78.61540963
2010-02-12,"META","PUERTO RICO",1,"UNIDAD",2.758083657,-73.13780171
2010-02-12,"GUAVIARE","EL RETORNO",2,"UNIDAD",2.143447362,-72.24364869
2010-02-12,"ANTIOQUIA","ZARAGOZA",1,"UNIDAD",7.474004006,-74.85848326
2010-02-12,"NORTE DE SANTANDER","EL TARRA",2,"UNIDAD",8.678263671,-73.0317597
2010-02-12,"VAUPÉS","CARURU",1,"UNIDAD",1.052762314,-71.33093035
2010-02-12,"CAUCA","ARGELIA",2,"UNIDAD",2.329337283,-77.26314906
2010-02-12,"NARIÑO","POLICARPA",1,"UNIDAD",1.735354202,-77.48134359
2010-02-12,"NORTE DE SANTANDER","EL ZULIA",1,"UNIDAD",8.081200092,-72.63152118
2010-02-13,"CHOCÓ","BAJO BAUDO",1,"UNIDAD",4.492865435,-77.08271352
2010-02-13,"VAUPÉS","CARURU",1,"UNIDAD",1.052762314,-71.33093035
2010-02-13,"CAUCA","BOLIVAR",1,"UNIDAD",1.853951938,-76.96337454
2010-02-13,"BOLÍVAR","SANTA ROSA DEL SUR",1,"UNIDAD",7.772519173,-74.26272843
2010-02-13,"NARIÑO","POLICARPA",1,"UNIDAD",1.735354202,-77.48134359
2010-02-13,"NORTE DE SANTANDER","CUCUTA",1,"UNIDAD",8.112041811,-72.48862641
2010-02-14,"ANTIOQUIA","ITUANGO",1,"UNIDAD",7.341549718,-75.67842277
2010-02-14,"ANTIOQUIA","NECHI",1,"UNIDAD",7.983477394,-74.65844186
2010-02-14,"CAUCA","CORINTO",1,"UNIDAD",3.136753606,-76.20964569
2010-02-14,"GUAVIARE","MIRAFLORES",3,"UNIDAD",1.363974932,-72.01810951
2010-02-16,"CAQUETÁ","PUERTO RICO",3,"UNIDAD",2.018940891,-75.07308627
2010-02-16,"CAUCA","ARGELIA",1,"UNIDAD",2.329337283,-77.26314906
2010-02-16,"NORTE DE SANTANDER","CUCUTA",1,"UNIDAD",8.112041811,-72.48862641
2010-02-16,"PUTUMAYO","PUERTO CAICEDO",1,"UNIDAD",0.70416861,-76.49864415
2010-02-16,"NARIÑO","SAN ANDRES DE TUMACO",4,"UNIDAD",1.574550638,-78.61540963
2010-02-17,"META","LA MACARENA",1,"UNIDAD",2.161863917,-74.09488076
2010-02-17,"PUTUMAYO","PUERTO CAICEDO",1,"UNIDAD",0.70416861,-76.49864415
2010-02-17,"VAUPÉS","CARURU",1,"UNIDAD",1.052762314,-71.33093035
2010-02-17,"META","MAPIRIPAN",1,"UNIDAD",3.117523361,-71.93805692
2010-02-17,"NORTE DE SANTANDER","CHINACOTA",1,"UNIDAD",7.583353136,-72.58390978
2010-02-17,"NORTE DE SANTANDER","TOLEDO",1,"UNIDAD",7.225864961,-72.30593418
2010-02-17,"PUTUMAYO","VILLAGARZON",1,"UNIDAD",0.911149515,-76.74495447
2010-02-17,"NARIÑO","SAN ANDRES DE TUMACO",1,"UNIDAD",1.574550638,-78.61540963
2010-02-18,"GUAVIARE","SAN JOSE DEL GUAVIARE",1,"UNIDAD",2.484286091,-71.91916993
2010-02-18,"ANTIOQUIA","TARAZA",1,"UNIDAD",7.488875998,-75.40189438
2010-02-18,"PUTUMAYO","LEGUIZAMO",1,"UNIDAD",0.05947197,-75.06479327
2010-02-18,"CAUCA","BOLIVAR",1,"UNIDAD",1.853951938,-76.96337454
2010-02-18,"CAUCA","PATIA",1,"UNIDAD",2.157983906,-77.0465762
2010-02-18,"META","GRANADA",1,"UNIDAD",3.441051399,-73.7611547
2010-02-18,"META","MAPIRIPAN",2,"UNIDAD",3.117523361,-71.93805692
2010-02-19,"CAUCA","GUAPI",1,"UNIDAD",2.41326696,-77.69047531
2010-02-19,"PUTUMAYO","LEGUIZAMO",1,"UNIDAD",0.05947197,-75.06479327
2010-02-19,"NORTE DE SANTANDER","OCAÑA",1,"UNIDAD",8.206637527,-73.33765033
2010-02-19,"CAUCA","SUCRE",1,"UNIDAD",2.057735184,-76.90993965
2010-02-19,"META","MAPIRIPAN",3,"UNIDAD",3.117523361,-71.93805692
2010-02-20,"ANTIOQUIA","VALDIVIA",5,"UNIDAD",7.265404213,-75.40094502
2010-02-20,"PUTUMAYO","PUERTO ASIS",1,"UNIDAD",0.433884539,-76.52158203
2010-02-20,"ANTIOQUIA","SAN LUIS",1,"UNIDAD",6.024205956,-75.0076674
2010-02-20,"CÓRDOBA","AYAPEL",1,"UNIDAD",8.265768688,-75.04868436
2010-02-21,"ANTIOQUIA","TARAZA",1,"UNIDAD",7.488875998,-75.40189438
2010-02-21,"CAUCA","ARGELIA",1,"UNIDAD",2.329337283,-77.26314906
2010-02-21,"META","MAPIRIPAN",3,"UNIDAD",3.117523361,-71.93805692
2010-02-21,"NORTE DE SANTANDER","CHITAGA",2,"UNIDAD",7.05161677,-72.52544746
2010-02-22,"META","PUERTO RICO",1,"UNIDAD",2.758083657,-73.13780171
2010-02-22,"GUAVIARE","CALAMAR",1,"UNIDAD",1.613634284,-73.0342639
2010-02-22,"NORTE DE SANTANDER","HACARI",3,"UNIDAD",8.361831987,-73.0782633
2010-02-22,"META","MAPIRIPAN",3,"UNIDAD",3.117523361,-71.93805692
2010-02-22,"META","SAN MARTIN",1,"UNIDAD",3.515860962,-72.65672742
2010-02-22,"NORTE DE SANTANDER","CACHIRA",1,"UNIDAD",7.684188896,-73.12939481
2010-02-22,"SANTANDER","EL PLAYON",1,"UNIDAD",7.524284721,-73.18158192
2010-02-23,"ANTIOQUIA","TARAZA",1,"UNIDAD",7.488875998,-75.40189438
2010-02-23,"CAUCA","GUAPI",1,"UNIDAD",2.41326696,-77.69047531
2010-02-24,"VALLE DEL CAUCA","TULUA",2,"UNIDAD",4.02840797,-76.03250379
2010-02-24,"PUTUMAYO","ORITO",1,"UNIDAD",0.673756323,-76.94313923
2010-02-24,"CAUCA","CALOTO",1,"UNIDAD",3.062875557,-76.32127977
2010-02-25,"AMAZONAS","EL ENCANTO",1,"UNIDAD",-1.997234795,-72.72361566
2010-02-25,"BOYACÁ","PUERTO BOYACA",1,"UNIDAD",5.953466654,-74.4528581
2010-02-25,"CAQUETÁ","EL DONCELLO",17,"UNIDAD",1.713734697,-75.26878109
2010-02-25,"NORTE DE SANTANDER","CACHIRA",1,"UNIDAD",7.684188896,-73.12939481
2010-02-25,"NARIÑO","SAN ANDRES DE TUMACO",1,"UNIDAD",1.574550638,-78.61540963
2010-02-26,"META","PUERTO RICO",2,"UNIDAD",2.758083657,-73.13780171
2010-02-26,"ANTIOQUIA","ANORI",1,"UNIDAD",7.193110778,-75.10848954
2010-02-26,"ANTIOQUIA","VALDIVIA",3,"UNIDAD",7.265404213,-75.40094502
2010-02-26,"CAQUETÁ","SOLANO",1,"UNIDAD",0.096131862,-72.32036402
2010-02-26,"VALLE DEL CAUCA","JAMUNDI",1,"UNIDAD",3.213892389,-76.62760418
2010-02-26,"CAQUETÁ","BELEN DE LOS ANDAQUIES",6,"UNIDAD",1.536174657,-75.90947504
2010-02-26,"CAUCA","EL TAMBO",4,"UNIDAD",2.534488312,-77.00511207
2010-02-26,"NARIÑO","EL PEÑOL",1,"UNIDAD",1.512283967,-77.43050934
2010-02-26,"NARIÑO","EL ROSARIO",1,"UNIDAD",1.887689437,-77.48319589
2010-02-26,"NARIÑO","EL CHARCO",1,"UNIDAD",2.216382295,-77.99533234
2010-02-27,"META","PUERTO RICO",1,"UNIDAD",2.758083657,-73.13780171
2010-02-27,"GUAVIARE","CALAMAR",3,"UNIDAD",1.613634284,-73.0342639
2010-02-27,"CÓRDOBA","PUERTO LIBERTADOR",1,"UNIDAD",7.711515736,-75.77123224
2010-02-27,"ANTIOQUIA","VALDIVIA",1,"UNIDAD",7.265404213,-75.40094502
2010-02-27,"PUTUMAYO","ORITO",1,"UNIDAD",0.673756323,-76.94313923
2010-02-27,"PUTUMAYO","SAN MIGUEL",227,"UNIDAD",0.272449048,-76.84510459
2010-02-27,"META","MAPIRIPAN",1,"UNIDAD",3.117523361,-71.93805692
2010-02-27,"VAUPÉS","CARURU",1,"UNIDAD",1.052762314,-71.33093035
2010-02-27,"NARIÑO","ROBERTO PAYAN",1,"UNIDAD",1.897581156,-78.3811163
2010-02-28,"META","PUERTO RICO",3,"UNIDAD",2.758083657,-73.13780171
2010-02-28,"NARIÑO","FRANCISCO PIZARRO",1,"UNIDAD",2.088531925,-78.59193099
2010-02-28,"CAUCA","TIMBIQUI",1,"UNIDAD",2.699475127,-77.49131577
2010-02-28,"CAUCA","CORINTO",1,"UNIDAD",3.136753606,-76.20964569
2010-02-28,"NARIÑO","SAN ANDRES DE TUMACO",1,"UNIDAD",1.574550638,-78.61540963
2010-03-01,"META","PUERTO RICO",1,"UNIDAD",2.758083657,-73.13780171
2010-03-01,"GUAVIARE","EL RETORNO",3,"UNIDAD",2.143447362,-72.24364869
2010-03-01,"ANTIOQUIA","VALDIVIA",6,"UNIDAD",7.265404213,-75.40094502
2010-03-01,"CAQUETÁ","SOLANO",3,"UNIDAD",0.096131862,-72.32036402
2010-03-01,"PUTUMAYO","SAN MIGUEL",1,"UNIDAD",0.272449048,-76.84510459
2010-03-01,"SANTANDER","PUERTO PARRA",1,"UNIDAD",6.685278856,-73.95761256
2010-03-01,"VALLE DEL CAUCA","BUGALAGRANDE",1,"UNIDAD",4.196852991,-76.0896103
2010-03-02,"ANTIOQUIA","VALDIVIA",1,"UNIDAD",7.265404213,-75.40094502
2010-03-02,"CAUCA","EL TAMBO",2,"UNIDAD",2.534488312,-77.00511207
2010-03-02,"NORTE DE SANTANDER","CACHIRA",1,"UNIDAD",7.684188896,-73.12939481
2010-03-03,"ANTIOQUIA","TARAZA",1,"UNIDAD",7.488875998,-75.40189438
2010-03-03,"CAQUETÁ","SOLANO",1,"UNIDAD",0.096131862,-72.32036402
2010-03-03,"NARIÑO","SAN ANDRES DE TUMACO",6,"UNIDAD",1.574550638,-78.61540963
2010-03-04,"GUAVIARE","SAN JOSE DEL GUAVIARE",6,"UNIDAD",2.484286091,-71.91916993
2010-03-04,"PUTUMAYO","VILLAGARZON",1,"UNIDAD",0.911149515,-76.74495447
2010-03-04,"NARIÑO","SAN ANDRES DE TUMACO",3,"UNIDAD",1.574550638,-78.61540963
2010-03-05,"NARIÑO","EL PEÑOL",1,"UNIDAD",1.512283967,-77.43050934
2010-03-05,"NORTE DE SANTANDER","CACHIRA",1,"UNIDAD",7.684188896,-73.12939481
2010-03-05,"NORTE DE SANTANDER","EL ZULIA",1,"UNIDAD",8.081200092,-72.63152118
2010-03-05,"PUTUMAYO","VALLE DEL GUAMUEZ",1,"UNIDAD",0.42012589,-76.77067026
2010-03-05,"VALLE DEL CAUCA","JAMUNDI",1,"UNIDAD",3.213892389,-76.62760418
2010-03-05,"VICHADA","CUMARIBO",1,"UNIDAD",4.262454746,-69.52140484
2010-03-05,"NARIÑO","SAN ANDRES DE TUMACO",1,"UNIDAD",1.574550638,-78.61540963
2010-03-06,"ANTIOQUIA","TARAZA",1,"UNIDAD",7.488875998,-75.40189438
2010-03-06,"CAUCA","LOPEZ",2,"UNIDAD",2.95819877,-77.24212158
2010-03-06,"PUTUMAYO","VALLE DEL GUAMUEZ",1,"UNIDAD",0.42012589,-76.77067026
2010-03-06,"PUTUMAYO","VILLAGARZON",1,"UNIDAD",0.911149515,-76.74495447
2010-03-06,"NARIÑO","SAN ANDRES DE TUMACO",3,"UNIDAD",1.574550638,-78.61540963
2010-03-07,"NORTE DE SANTANDER","HACARI",1,"UNIDAD",8.361831987,-73.0782633
2010-03-07,"CHOCÓ","BAJO BAUDO",1,"UNIDAD",4.492865435,-77.08271352
2010-03-07,"BOYACÁ","GUAYATA",1,"UNIDAD",4.931424341,-73.49663372
2010-03-07,"CAUCA","GUAPI",3,"UNIDAD",2.41326696,-77.69047531
2010-03-07,"CAUCA","TORIBIO",1,"UNIDAD",2.975771999,-76.20331566
