"FECHA HECHO","COD_DEPTO","DEPARTAMENTO","COD_MUNI","MUNICIPIO","CANTIDAD","UNIDADES DE MEDIDA"
2010-01-01,"05","ANTIOQUIA","05790","TARAZA",1.85,"KILOGRAMO"
2010-01-01,"94","GUAINIA","94883","SAN FELIPE",15,"KILOGRAMO"
2010-01-01,"18","CAQUETA","18410","LA MONTAÑITA",45,"KILOGRAMO"
2010-01-01,"18","CAQUETA","18410","LA MONTAÑITA",2,"KILOGRAMO"
2010-01-01,"66","RISARALDA","66001","PEREIRA",0.001,"KILOGRAMO"
2010-01-01,"08","ATLANTICO","08001","BARRANQUILLA",0.0325,"KILOGRAMO"
2010-01-01,"13","BOLIVAR","13001","CARTAGENA",0.035,"KILOGRAMO"
2010-01-01,"76","VALLE DEL CAUCA","76892","YUMBO",0.002,"KILOGRAMO"
2010-01-01,"11","BOGOTA D.C.","11001","BOGOTA D.C.",0.005,"KILOGRAMO"
2010-01-01,"94","GUAINIA","94001","INIRIDA",8.0515,"KILOGRAMO"
2010-01-01,"52","NARIÑO","52254","EL PEÑOL",0.01,"KILOGRAMO"
2010-01-02,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",517,"KILOGRAMO"
2010-01-02,"05","ANTIOQUIA","05001","MEDELLIN",0.175,"KILOGRAMO"
2010-01-02,"52","NARIÑO","52001","PASTO",0.01,"KILOGRAMO"
2010-01-02,"23","CORDOBA","23001","MONTERIA",0.005,"KILOGRAMO"
2010-01-02,"23","CORDOBA","23001","MONTERIA",0.01,"KILOGRAMO"
2010-01-02,"05","ANTIOQUIA","05001","MEDELLIN",0.02,"KILOGRAMO"
2010-01-02,"05","ANTIOQUIA","05001","MEDELLIN",0.025,"KILOGRAMO"
2010-01-02,"05","ANTIOQUIA","05001","MEDELLIN",0.01,"KILOGRAMO"
2010-01-02,"05","ANTIOQUIA","05001","MEDELLIN",0.045,"KILOGRAMO"
2010-01-02,"05","ANTIOQUIA","05001","MEDELLIN",0.012,"KILOGRAMO"
2010-01-02,"05","ANTIOQUIA","05001","MEDELLIN",0.02,"KILOGRAMO"
2010-01-02,"05","ANTIOQUIA","05001","MEDELLIN",0.015,"KILOGRAMO"
2010-01-02,"76","VALLE DEL CAUCA","76364","JAMUNDI",0.01,"KILOGRAMO"
2010-01-02,"76","VALLE DEL CAUCA","76892","YUMBO",0.002,"KILOGRAMO"
2010-01-02,"08","ATLANTICO","08573","PUERTO COLOMBIA",0.032,"KILOGRAMO"
2010-01-02,"08","ATLANTICO","08758","SOLEDAD",0.04,"KILOGRAMO"
2010-01-02,"66","RISARALDA","66400","LA VIRGINIA",0.002,"KILOGRAMO"
2010-01-02,"66","RISARALDA","66682","SANTA ROSA DE CABAL",0.001,"KILOGRAMO"
2010-01-02,"66","RISARALDA","66682","SANTA ROSA DE CABAL",0.001,"KILOGRAMO"
2010-01-02,"66","RISARALDA","66682","SANTA ROSA DE CABAL",0.001,"KILOGRAMO"
2010-01-03,"66","RISARALDA","66001","PEREIRA",0.002,"KILOGRAMO"
2010-01-03,"05","ANTIOQUIA","05088","BELLO",0.01,"KILOGRAMO"
2010-01-03,"08","ATLANTICO","08001","BARRANQUILLA",0.02,"KILOGRAMO"
2010-01-03,"05","ANTIOQUIA","05001","MEDELLIN",0.015,"KILOGRAMO"
2010-01-03,"05","ANTIOQUIA","05001","MEDELLIN",0.01,"KILOGRAMO"
2010-01-03,"05","ANTIOQUIA","05001","MEDELLIN",0.022,"KILOGRAMO"
2010-01-03,"05","ANTIOQUIA","05001","MEDELLIN",0.006,"KILOGRAMO"
2010-01-03,"05","ANTIOQUIA","05001","MEDELLIN",0.009,"KILOGRAMO"
2010-01-03,"05","ANTIOQUIA","05001","MEDELLIN",0.054,"KILOGRAMO"
2010-01-03,"05","ANTIOQUIA","05001","MEDELLIN",0.008,"KILOGRAMO"
2010-01-03,"05","ANTIOQUIA","05001","MEDELLIN",0.07,"KILOGRAMO"
2010-01-03,"05","ANTIOQUIA","05001","MEDELLIN",0.124,"KILOGRAMO"
2010-01-03,"50","META","50001","VILLAVICENCIO",0.005,"KILOGRAMO"
2010-01-03,"76","VALLE DEL CAUCA","76892","YUMBO",0.002,"KILOGRAMO"
2010-01-03,"63","QUINDIO","63001","ARMENIA",0.003,"KILOGRAMO"
2010-01-03,"08","ATLANTICO","08758","SOLEDAD",0.06,"KILOGRAMO"
2010-01-03,"95","GUAVIARE","95200","MIRAFLORES",0.005,"KILOGRAMO"
2010-01-03,"52","NARIÑO","52490","OLAYA HERRERA",3,"KILOGRAMO"
2010-01-04,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",20,"KILOGRAMO"
2010-01-04,"05","ANTIOQUIA","05495","NECHI",0.002,"KILOGRAMO"
2010-01-04,"63","QUINDIO","63594","QUIMBAYA",0.006,"KILOGRAMO"
2010-01-04,"63","QUINDIO","63594","QUIMBAYA",0.002,"KILOGRAMO"
2010-01-04,"05","ANTIOQUIA","05088","BELLO",0.004,"KILOGRAMO"
2010-01-04,"23","CORDOBA","23001","MONTERIA",0.02,"KILOGRAMO"
2010-01-04,"13","BOLIVAR","13001","CARTAGENA",0.015,"KILOGRAMO"
2010-01-04,"05","ANTIOQUIA","05001","MEDELLIN",0.035,"KILOGRAMO"
2010-01-04,"05","ANTIOQUIA","05001","MEDELLIN",0.006,"KILOGRAMO"
2010-01-04,"05","ANTIOQUIA","05001","MEDELLIN",0.003,"KILOGRAMO"
2010-01-04,"05","ANTIOQUIA","05001","MEDELLIN",0.05,"KILOGRAMO"
2010-01-04,"05","ANTIOQUIA","05001","MEDELLIN",0.02,"KILOGRAMO"
2010-01-04,"13","BOLIVAR","13001","CARTAGENA",0.0055,"KILOGRAMO"
2010-01-04,"76","VALLE DEL CAUCA","76001","CALI",0.007,"KILOGRAMO"
2010-01-04,"76","VALLE DEL CAUCA","76892","YUMBO",0.003,"KILOGRAMO"
2010-01-04,"11","BOGOTA D.C.","11001","BOGOTA D.C.",0.011,"KILOGRAMO"
2010-01-04,"63","QUINDIO","63001","ARMENIA",0.004,"KILOGRAMO"
2010-01-04,"63","QUINDIO","63001","ARMENIA",0.003,"KILOGRAMO"
2010-01-04,"86","PUTUMAYO","86001","MOCOA",5.503,"KILOGRAMO"
2010-01-04,"66","RISARALDA","66400","LA VIRGINIA",0.005,"KILOGRAMO"
2010-01-04,"66","RISARALDA","66400","LA VIRGINIA",0.002,"KILOGRAMO"
2010-01-05,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",30,"KILOGRAMO"
2010-01-05,"18","CAQUETA","18592","PUERTO RICO",187,"KILOGRAMO"
2010-01-05,"19","CAUCA","19075","BALBOA",4.61,"KILOGRAMO"
2010-01-05,"76","VALLE DEL CAUCA","76130","CANDELARIA",0.002,"KILOGRAMO"
2010-01-05,"05","ANTIOQUIA","05088","BELLO",0.005,"KILOGRAMO"
2010-01-05,"47","MAGDALENA","47001","SANTA MARTA",0.007,"KILOGRAMO"
2010-01-05,"08","ATLANTICO","08001","BARRANQUILLA",0.0039,"KILOGRAMO"
2010-01-05,"08","ATLANTICO","08001","BARRANQUILLA",0.09,"KILOGRAMO"
2010-01-05,"08","ATLANTICO","08001","BARRANQUILLA",0.007,"KILOGRAMO"
2010-01-05,"08","ATLANTICO","08001","BARRANQUILLA",0.045,"KILOGRAMO"
2010-01-05,"13","BOLIVAR","13001","CARTAGENA",0.05,"KILOGRAMO"
2010-01-05,"13","BOLIVAR","13001","CARTAGENA",0.03,"KILOGRAMO"
2010-01-05,"54","NORTE DE SANTANDER","54001","CUCUTA",0.004,"KILOGRAMO"
2010-01-05,"54","NORTE DE SANTANDER","54001","CUCUTA",0.0423,"KILOGRAMO"
2010-01-05,"17","CALDAS","17001","MANIZALES",0.018,"KILOGRAMO"
2010-01-05,"17","CALDAS","17001","MANIZALES",0.006,"KILOGRAMO"
2010-01-05,"05","ANTIOQUIA","05001","MEDELLIN",0.004,"KILOGRAMO"
2010-01-05,"05","ANTIOQUIA","05001","MEDELLIN",0.01,"KILOGRAMO"
2010-01-05,"05","ANTIOQUIA","05001","MEDELLIN",0.015,"KILOGRAMO"
2010-01-05,"05","ANTIOQUIA","05001","MEDELLIN",0.017,"KILOGRAMO"
2010-01-05,"05","ANTIOQUIA","05001","MEDELLIN",0.012,"KILOGRAMO"
2010-01-05,"05","ANTIOQUIA","05001","MEDELLIN",0.06,"KILOGRAMO"
2010-01-05,"05","ANTIOQUIA","05001","MEDELLIN",0.055,"KILOGRAMO"
2010-01-05,"13","BOLIVAR","13001","CARTAGENA",0.003,"KILOGRAMO"
2010-01-05,"17","CALDAS","17001","MANIZALES",0.003,"KILOGRAMO"
2010-01-05,"11","BOGOTA D.C.","11001","BOGOTA D.C.",0.125,"KILOGRAMO"
2010-01-05,"11","BOGOTA D.C.","11001","BOGOTA D.C.",0.01,"KILOGRAMO"
2010-01-05,"68","SANTANDER","68895","ZAPATOCA",0.0023,"KILOGRAMO"
2010-01-05,"08","ATLANTICO","08758","SOLEDAD",0.053,"KILOGRAMO"
2010-01-05,"13","BOLIVAR","13433","MAHATES",0.0043,"KILOGRAMO"
2010-01-05,"52","NARIÑO","52256","EL ROSARIO",0.01,"KILOGRAMO"
2010-01-05,"52","NARIÑO","52612","RICAURTE",3.5,"KILOGRAMO"
2010-01-05,"66","RISARALDA","66318","GUATICA",0.18,"KILOGRAMO"
2010-01-06,"15","BOYACA","15759","SOGAMOSO",0.33,"KILOGRAMO"
2010-01-06,"50","META","50568","PUERTO GAITAN",1.5,"KILOGRAMO"
2010-01-06,"50","META","50568","PUERTO GAITAN",4,"KILOGRAMO"
2010-01-06,"50","META","50568","PUERTO GAITAN",75,"KILOGRAMO"
2010-01-06,"05","ANTIOQUIA","05031","AMALFI",0.286,"KILOGRAMO"
2010-01-06,"76","VALLE DEL CAUCA","76130","CANDELARIA",0.001,"KILOGRAMO"
2010-01-06,"63","QUINDIO","63401","LA TEBAIDA",0.038,"KILOGRAMO"
2010-01-06,"63","QUINDIO","63470","MONTENEGRO",0.014,"KILOGRAMO"
2010-01-06,"63","QUINDIO","63594","QUIMBAYA",0.42,"KILOGRAMO"
2010-01-06,"05","ANTIOQUIA","05088","BELLO",0.019,"KILOGRAMO"
2010-01-06,"08","ATLANTICO","08001","BARRANQUILLA",0.015,"KILOGRAMO"
2010-01-06,"13","BOLIVAR","13001","CARTAGENA",0.025,"KILOGRAMO"
2010-01-06,"54","NORTE DE SANTANDER","54001","CUCUTA",0.0146,"KILOGRAMO"
2010-01-06,"05","ANTIOQUIA","05001","MEDELLIN",0.01,"KILOGRAMO"
2010-01-06,"05","ANTIOQUIA","05001","MEDELLIN",0.01,"KILOGRAMO"
2010-01-06,"05","ANTIOQUIA","05001","MEDELLIN",0.006,"KILOGRAMO"
2010-01-06,"05","ANTIOQUIA","05001","MEDELLIN",0.018,"KILOGRAMO"
2010-01-06,"05","ANTIOQUIA","05001","MEDELLIN",0.015,"KILOGRAMO"
2010-01-06,"05","ANTIOQUIA","05001","MEDELLIN",0.015,"KILOGRAMO"
2010-01-06,"05","ANTIOQUIA","05001","MEDELLIN",0.01,"KILOGRAMO"
2010-01-06,"05","ANTIOQUIA","05001","MEDELLIN",0.0045,"KILOGRAMO"
2010-01-06,"50","META","50001","VILLAVICENCIO",0.004,"KILOGRAMO"
2010-01-06,"13","BOLIVAR","13001","CARTAGENA",0.022,"KILOGRAMO"
2010-01-06,"76","VALLE DEL CAUCA","76364","JAMUNDI",0.018,"KILOGRAMO"
2010-01-06,"19","CAUCA","19392","LA SIERRA",27,"KILOGRAMO"
2010-01-06,"05","ANTIOQUIA","05266","ENVIGADO",0.01,"KILOGRAMO"
2010-01-06,"08","ATLANTICO","08758","SOLEDAD",0.028,"KILOGRAMO"
2010-01-06,"52","NARIÑO","52254","EL PEÑOL",0.006,"KILOGRAMO"
2010-01-06,"13","BOLIVAR","13430","MAGANGUE",0.018,"KILOGRAMO"
2010-01-06,"13","BOLIVAR","13430","MAGANGUE",0.0125,"KILOGRAMO"
2010-01-06,"25","CUNDINAMARCA","25754","SOACHA",0.001,"KILOGRAMO"
2010-01-06,"66","RISARALDA","66045","APIA",0.175,"KILOGRAMO"
2010-01-07,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",19,"KILOGRAMO"
2010-01-07,"86","PUTUMAYO","86320","ORITO",150,"KILOGRAMO"
2010-01-07,"15","BOYACA","15455","MIRAFLORES",0.272,"KILOGRAMO"
2010-01-07,"66","RISARALDA","66001","PEREIRA",0.002,"KILOGRAMO"
2010-01-07,"63","QUINDIO","63001","ARMENIA",0.003,"KILOGRAMO"
2010-01-07,"23","CORDOBA","23001","MONTERIA",0.01,"KILOGRAMO"
2010-01-07,"76","VALLE DEL CAUCA","76130","CANDELARIA",0.002,"KILOGRAMO"
2010-01-07,"63","QUINDIO","63594","QUIMBAYA",0.002,"KILOGRAMO"
2010-01-07,"63","QUINDIO","63594","QUIMBAYA",0.001,"KILOGRAMO"
2010-01-07,"08","ATLANTICO","08001","BARRANQUILLA",0.007,"KILOGRAMO"
2010-01-07,"08","ATLANTICO","08001","BARRANQUILLA",0.008,"KILOGRAMO"
2010-01-07,"19","CAUCA","19001","POPAYAN",0.05,"KILOGRAMO"
2010-01-07,"23","CORDOBA","23001","MONTERIA",0.005,"KILOGRAMO"
2010-01-07,"08","ATLANTICO","08001","BARRANQUILLA",0.003,"KILOGRAMO"
2010-01-07,"08","ATLANTICO","08001","BARRANQUILLA",0.01,"KILOGRAMO"
2010-01-07,"13","BOLIVAR","13001","CARTAGENA",0.045,"KILOGRAMO"
2010-01-07,"54","NORTE DE SANTANDER","54001","CUCUTA",0.0042,"KILOGRAMO"
2010-01-07,"05","ANTIOQUIA","05001","MEDELLIN",0.02,"KILOGRAMO"
2010-01-07,"05","ANTIOQUIA","05001","MEDELLIN",0.01,"KILOGRAMO"
2010-01-07,"05","ANTIOQUIA","05001","MEDELLIN",0.01,"KILOGRAMO"
2010-01-07,"05","ANTIOQUIA","05001","MEDELLIN",0.03,"KILOGRAMO"
2010-01-07,"05","ANTIOQUIA","05001","MEDELLIN",0.03,"KILOGRAMO"
2010-01-07,"54","NORTE DE SANTANDER","54001","CUCUTA",0.0022,"KILOGRAMO"
2010-01-07,"13","BOLIVAR","13001","CARTAGENA",0.022,"KILOGRAMO"
2010-01-07,"17","CALDAS","17001","MANIZALES",0.01,"KILOGRAMO"
2010-01-07,"13","BOLIVAR","13001","CARTAGENA",0.015,"KILOGRAMO"
2010-01-07,"54","NORTE DE SANTANDER","54001","CUCUTA",0.0037,"KILOGRAMO"
2010-01-07,"11","BOGOTA D.C.","11001","BOGOTA D.C.",0.02,"KILOGRAMO"
2010-01-07,"05","ANTIOQUIA","05266","ENVIGADO",0.01,"KILOGRAMO"
2010-01-07,"20","CESAR","20011","AGUACHICA",0.1,"KILOGRAMO"
2010-01-07,"66","RISARALDA","66400","LA VIRGINIA",0.003,"KILOGRAMO"
2010-01-07,"66","RISARALDA","66400","LA VIRGINIA",0.002,"KILOGRAMO"
2010-01-07,"13","BOLIVAR","13244","EL CARMEN DE BOLIVAR",0.02,"KILOGRAMO"
2010-01-07,"19","CAUCA","19532","PATIA",1,"KILOGRAMO"
2010-01-07,"66","RISARALDA","66001","PEREIRA",0.01,"KILOGRAMO"
2010-01-07,"76","VALLE DEL CAUCA","76563","PRADERA",0.0907,"KILOGRAMO"
2010-01-07,"99","VICHADA","99773","CUMARIBO",1.011,"KILOGRAMO"
2010-01-07,"52","NARIÑO","52250","EL CHARCO",0.65,"KILOGRAMO"
2010-01-07,"52","NARIÑO","52250","EL CHARCO",0.65,"KILOGRAMO"
2010-01-08,"25","CUNDINAMARCA","25885","YACOPI",1,"KILOGRAMO"
2010-01-08,"66","RISARALDA","66170","DOSQUEBRADAS",0.001,"KILOGRAMO"
2010-01-08,"66","RISARALDA","66001","PEREIRA",0.002,"KILOGRAMO"
2010-01-08,"63","QUINDIO","63001","ARMENIA",0.003,"KILOGRAMO"
2010-01-08,"76","VALLE DEL CAUCA","76130","CANDELARIA",0.001,"KILOGRAMO"
2010-01-08,"08","ATLANTICO","08001","BARRANQUILLA",0.0381,"KILOGRAMO"
2010-01-08,"05","ANTIOQUIA","05360","ITAGUI",0.005,"KILOGRAMO"
2010-01-08,"08","ATLANTICO","08001","BARRANQUILLA",0.105,"KILOGRAMO"
2010-01-08,"08","ATLANTICO","08001","BARRANQUILLA",0.015,"KILOGRAMO"
2010-01-08,"13","BOLIVAR","13001","CARTAGENA",0.025,"KILOGRAMO"
2010-01-08,"54","NORTE DE SANTANDER","54001","CUCUTA",0.0024,"KILOGRAMO"
2010-01-08,"13","BOLIVAR","13001","CARTAGENA",0.02,"KILOGRAMO"
2010-01-08,"05","ANTIOQUIA","05001","MEDELLIN",0.015,"KILOGRAMO"
2010-01-08,"05","ANTIOQUIA","05001","MEDELLIN",0.01,"KILOGRAMO"
2010-01-08,"05","ANTIOQUIA","05001","MEDELLIN",0.01,"KILOGRAMO"
2010-01-08,"05","ANTIOQUIA","05001","MEDELLIN",0.1,"KILOGRAMO"
2010-01-08,"05","ANTIOQUIA","05001","MEDELLIN",0.1375,"KILOGRAMO"
2010-01-08,"05","ANTIOQUIA","05001","MEDELLIN",0.033,"KILOGRAMO"
2010-01-08,"05","ANTIOQUIA","05001","MEDELLIN",0.09,"KILOGRAMO"
2010-01-08,"05","ANTIOQUIA","05001","MEDELLIN",0.04,"KILOGRAMO"
2010-01-08,"13","BOLIVAR","13001","CARTAGENA",0.075,"KILOGRAMO"
2010-01-08,"76","VALLE DEL CAUCA","76306","GINEBRA",0.001,"KILOGRAMO"
2010-01-08,"76","VALLE DEL CAUCA","76001","CALI",0.002,"KILOGRAMO"
2010-01-08,"76","VALLE DEL CAUCA","76364","JAMUNDI",0.005,"KILOGRAMO"
2010-01-08,"08","ATLANTICO","08758","SOLEDAD",0.321,"KILOGRAMO"
2010-01-08,"86","PUTUMAYO","86885","VILLAGARZON",0.05,"KILOGRAMO"
2010-01-08,"95","GUAVIARE","95200","MIRAFLORES",0.01,"KILOGRAMO"
2010-01-08,"23","CORDOBA","23660","SAHAGUN",1.6,"KILOGRAMO"
2010-01-08,"99","VICHADA","99773","CUMARIBO",0.508,"KILOGRAMO"
2010-01-09,"18","CAQUETA","18205","CURILLO",0.697,"KILOGRAMO"
2010-01-09,"18","CAQUETA","18592","PUERTO RICO",1.662,"KILOGRAMO"
2010-01-09,"05","ANTIOQUIA","05001","MEDELLIN",0.8,"KILOGRAMO"
2010-01-09,"86","PUTUMAYO","86568","PUERTO ASIS",1,"KILOGRAMO"
2010-01-09,"66","RISARALDA","66170","DOSQUEBRADAS",0.002,"KILOGRAMO"
2010-01-09,"66","RISARALDA","66001","PEREIRA",0.001,"KILOGRAMO"
2010-01-09,"63","QUINDIO","63001","ARMENIA",0.006,"KILOGRAMO"
2010-01-09,"63","QUINDIO","63001","ARMENIA",0.002,"KILOGRAMO"
2010-01-09,"76","VALLE DEL CAUCA","76130","CANDELARIA",0.001,"KILOGRAMO"
2010-01-09,"23","CORDOBA","23001","MONTERIA",0.012,"KILOGRAMO"
2010-01-09,"63","QUINDIO","63130","CALARCA",0.003,"KILOGRAMO"
2010-01-09,"05","ANTIOQUIA","05360","ITAGUI",0.008,"KILOGRAMO"
2010-01-09,"05","ANTIOQUIA","05088","BELLO",0.098,"KILOGRAMO"
2010-01-09,"05","ANTIOQUIA","05360","ITAGUI",0.008,"KILOGRAMO"
2010-01-09,"05","ANTIOQUIA","05360","ITAGUI",0.008,"KILOGRAMO"
2010-01-09,"05","ANTIOQUIA","05088","BELLO",0.006,"KILOGRAMO"
2010-01-09,"08","ATLANTICO","08001","BARRANQUILLA",0.01,"KILOGRAMO"
2010-01-09,"18","CAQUETA","18205","CURILLO",0.697,"KILOGRAMO"
2010-01-09,"05","ANTIOQUIA","05001","MEDELLIN",0.01,"KILOGRAMO"
2010-01-09,"05","ANTIOQUIA","05001","MEDELLIN",0.013,"KILOGRAMO"
2010-01-09,"05","ANTIOQUIA","05001","MEDELLIN",0.065,"KILOGRAMO"
2010-01-09,"05","ANTIOQUIA","05001","MEDELLIN",0.009,"KILOGRAMO"
2010-01-09,"05","ANTIOQUIA","05001","MEDELLIN",0.014,"KILOGRAMO"
2010-01-09,"05","ANTIOQUIA","05001","MEDELLIN",0.03,"KILOGRAMO"
2010-01-09,"05","ANTIOQUIA","05001","MEDELLIN",0.05,"KILOGRAMO"
2010-01-09,"05","ANTIOQUIA","05001","MEDELLIN",0.04,"KILOGRAMO"
2010-01-09,"05","ANTIOQUIA","05001","MEDELLIN",0.015,"KILOGRAMO"
2010-01-09,"05","ANTIOQUIA","05001","MEDELLIN",0.035,"KILOGRAMO"
2010-01-09,"13","BOLIVAR","13001","CARTAGENA",0.03,"KILOGRAMO"
2010-01-09,"76","VALLE DEL CAUCA","76364","JAMUNDI",0.01,"KILOGRAMO"
2010-01-09,"76","VALLE DEL CAUCA","76001","CALI",0.001,"KILOGRAMO"
2010-01-09,"52","NARIÑO","52001","PASTO",0.01,"KILOGRAMO"
2010-01-09,"05","ANTIOQUIA","05615","RIONEGRO",0.012,"KILOGRAMO"
2010-01-09,"05","ANTIOQUIA","05129","CALDAS",0.01,"KILOGRAMO"
2010-01-10,"05","ANTIOQUIA","05361","ITUANGO",3,"KILOGRAMO"
2010-01-10,"05","ANTIOQUIA","05361","ITUANGO",566.991,"KILOGRAMO"
2010-01-10,"97","VAUPES","97161","CARURU",1.5,"KILOGRAMO"
2010-01-10,"19","CAUCA","19100","BOLIVAR",144,"KILOGRAMO"
2010-01-10,"19","CAUCA","19100","BOLIVAR",165,"KILOGRAMO"
2010-01-10,"19","CAUCA","19100","BOLIVAR",0.43,"KILOGRAMO"
2010-01-10,"05","ANTIOQUIA","05001","MEDELLIN",0.13,"KILOGRAMO"
2010-01-10,"20","CESAR","20228","CURUMANI",500,"KILOGRAMO"
2010-01-10,"63","QUINDIO","63001","ARMENIA",0.001,"KILOGRAMO"
2010-01-10,"63","QUINDIO","63001","ARMENIA",0.026,"KILOGRAMO"
2010-01-10,"76","VALLE DEL CAUCA","76130","CANDELARIA",0.002,"KILOGRAMO"
2010-01-10,"08","ATLANTICO","08001","BARRANQUILLA",0.0113,"KILOGRAMO"
2010-01-10,"63","QUINDIO","63594","QUIMBAYA",0.354,"KILOGRAMO"
2010-01-10,"63","QUINDIO","63594","QUIMBAYA",0.003,"KILOGRAMO"
2010-01-10,"13","BOLIVAR","13001","CARTAGENA",0.064,"KILOGRAMO"
2010-01-10,"05","ANTIOQUIA","05001","MEDELLIN",0.04,"KILOGRAMO"
2010-01-10,"05","ANTIOQUIA","05001","MEDELLIN",0.015,"KILOGRAMO"
2010-01-10,"05","ANTIOQUIA","05001","MEDELLIN",0.005,"KILOGRAMO"
2010-01-10,"05","ANTIOQUIA","05001","MEDELLIN",0.02,"KILOGRAMO"
2010-01-10,"05","ANTIOQUIA","05001","MEDELLIN",0.02,"KILOGRAMO"
2010-01-10,"05","ANTIOQUIA","05001","MEDELLIN",0.035,"KILOGRAMO"
2010-01-10,"76","VALLE DEL CAUCA","76306","GINEBRA",0.001,"KILOGRAMO"
2010-01-10,"52","NARIÑO","52001","PASTO",0.015,"KILOGRAMO"
2010-01-10,"76","VALLE DEL CAUCA","76001","CALI",0.001,"KILOGRAMO"
2010-01-10,"76","VALLE DEL CAUCA","76001","CALI",0.02,"KILOGRAMO"
2010-01-10,"76","VALLE DEL CAUCA","76364","JAMUNDI",0.001,"KILOGRAMO"
2010-01-10,"76","VALLE DEL CAUCA","76001","CALI",0.005,"KILOGRAMO"
2010-01-10,"17","CALDAS","17873","VILLAMARIA",0.005,"KILOGRAMO"
2010-01-10,"05","ANTIOQUIA","05266","ENVIGADO",0.012,"KILOGRAMO"
2010-01-10,"11","BOGOTA D.C.","11001","BOGOTA D.C.",0.02,"KILOGRAMO"
2010-01-10,"18","CAQUETA","18592","PUERTO RICO",2,"KILOGRAMO"
2010-01-10,"86","PUTUMAYO","86568","PUERTO ASIS",1.38,"KILOGRAMO"
2010-01-10,"86","PUTUMAYO","86568","PUERTO ASIS",0.0525,"KILOGRAMO"
2010-01-10,"13","BOLIVAR","13052","ARJONA",0.025,"KILOGRAMO"
2010-01-10,"41","HUILA","41001","NEIVA",0.64,"KILOGRAMO"
2010-01-10,"86","PUTUMAYO","86885","VILLAGARZON",0.24,"KILOGRAMO"
2010-01-11,"05","ANTIOQUIA","05854","VALDIVIA",750,"KILOGRAMO"
2010-01-11,"05","ANTIOQUIA","05001","MEDELLIN",40,"KILOGRAMO"
2010-01-11,"05","ANTIOQUIA","05480","MUTATA",399,"KILOGRAMO"
2010-01-11,"19","CAUCA","19100","BOLIVAR",200,"KILOGRAMO"
2010-01-11,"76","VALLE DEL CAUCA","76520","PALMIRA",1500,"KILOGRAMO"
2010-01-11,"19","CAUCA","19318","GUAPI",259,"KILOGRAMO"
2010-01-11,"63","QUINDIO","63594","QUIMBAYA",0.002,"KILOGRAMO"
2010-01-11,"08","ATLANTICO","08001","BARRANQUILLA",0.02,"KILOGRAMO"
2010-01-11,"05","ANTIOQUIA","05088","BELLO",0.004,"KILOGRAMO"
2010-01-11,"23","CORDOBA","23001","MONTERIA",0.01,"KILOGRAMO"
2010-01-11,"13","BOLIVAR","13001","CARTAGENA",0.02,"KILOGRAMO"
2010-01-11,"54","NORTE DE SANTANDER","54001","CUCUTA",0.0026,"KILOGRAMO"
2010-01-11,"54","NORTE DE SANTANDER","54001","CUCUTA",0.002,"KILOGRAMO"
2010-01-11,"68","SANTANDER","68276","FLORIDABLANCA",0.02,"KILOGRAMO"
2010-01-11,"05","ANTIOQUIA","05001","MEDELLIN",0.02,"KILOGRAMO"
2010-01-11,"05","ANTIOQUIA","05001","MEDELLIN",0.01,"KILOGRAMO"
2010-01-11,"05","ANTIOQUIA","05001","MEDELLIN",0.04,"KILOGRAMO"
2010-01-11,"05","ANTIOQUIA","05001","MEDELLIN",0.02,"KILOGRAMO"
2010-01-11,"05","ANTIOQUIA","05001","MEDELLIN",0.022,"KILOGRAMO"
2010-01-11,"05","ANTIOQUIA","05001","MEDELLIN",0.013,"KILOGRAMO"
2010-01-11,"05","ANTIOQUIA","05001","MEDELLIN",0.02,"KILOGRAMO"
2010-01-11,"05","ANTIOQUIA","05001","MEDELLIN",0.01,"KILOGRAMO"
2010-01-11,"05","ANTIOQUIA","05001","MEDELLIN",0.02,"KILOGRAMO"
2010-01-11,"13","BOLIVAR","13001","CARTAGENA",0.043,"KILOGRAMO"
2010-01-11,"68","SANTANDER","68001","BUCARAMANGA",0.027,"KILOGRAMO"
2010-01-11,"70","SUCRE","70001","SINCELEJO",0.006,"KILOGRAMO"
2010-01-11,"76","VALLE DEL CAUCA","76306","GINEBRA",0.002,"KILOGRAMO"
2010-01-11,"52","NARIÑO","52001","PASTO",0.012,"KILOGRAMO"
2010-01-11,"76","VALLE DEL CAUCA","76001","CALI",0.003,"KILOGRAMO"
2010-01-11,"76","VALLE DEL CAUCA","76001","CALI",0.028,"KILOGRAMO"
2010-01-11,"76","VALLE DEL CAUCA","76364","JAMUNDI",0.01,"KILOGRAMO"
2010-01-11,"76","VALLE DEL CAUCA","76892","YUMBO",0.005,"KILOGRAMO"
2010-01-11,"08","ATLANTICO","08433","MALAMBO",0.0148,"KILOGRAMO"
2010-01-11,"05","ANTIOQUIA","05579","PUERTO BERRIO",0.015,"KILOGRAMO"
2010-01-11,"05","ANTIOQUIA","05088","BELLO",0.002,"KILOGRAMO"
2010-01-11,"05","ANTIOQUIA","05266","ENVIGADO",0.02,"KILOGRAMO"
2010-01-11,"05","ANTIOQUIA","05266","ENVIGADO",0.003,"KILOGRAMO"
